id,student_id,question_id,question,answer,sample_solution,rubric,level
5114_bio_2.2,5114,bio_2.2,Aufgabe: Sammle zusammen mit einem Partner äußere Merkmale der Stadttauben und unterscheide diese in Gemeinsamkeiten und Unterschiede zwischen den Individuen. Nutze dazu die vorgegebene Tabelle.Beispiele:    Alle Tauben haben zwei Augen (Gemeinsamkeit).    Eine der Tauben hat einen besonders großen Kopf (Unterschied).,"Merkmale der Stadttauben Unterschiede Gemeinsamkeiten unterschiedlich große Köpfe zwei Augen verschiedene Farben zwei Beine verschiedene Muster Schnabel verschiedene Körpergrößen Federn manche sind dünner , als andere
","Unterschiede: Gefiederfarbe, Musterung der Flügel, Musterung am KopfGemeinsamkeiten: Flügel, Körperform, Schnabelform, Gefieder, Augen, Schnabel","{""0"": ""Jeweils weniger als zwei korrekte und relevante Gemeinsamkeiten oder Unterschiede werden genannt."", ""1"": ""Mindestens zwei korrekte und relevante Gemeinsamkeiten oder mindestens zwei korrekte Unterschiede werden genannt."", ""2"": ""Jeweils mindestens zwei korrekte und relevante Gemeinsamkeiten und Unterschiede werden genannt.""}",2
5109_bio_4.3,5109,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","Haben sie gleiche Gene ?
Wieso unterscheidet sich das Muster der weiblichen kaum und der männlichen extrem ?
Wieso sind die flossen teilweise farblos ?
Welchen Grund hat es , dass die männlichen so bunt sind ?
Wieso unterscheiden sich weibliche und männliche so extrem ?
Haben die Punkte auf der Flosse der weiblichen Guppys eine Bedeutung ?
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",2
1101_bio_7.4,1101,bio_7.4,Aufgabe: Welchen evolutiven Prozess verursacht Habitatfragmentierung in Baumbeständen? Schreibe eine Erklärung nach dem CER-Schema! ,"C : Die norwegischen Baumbestände untergehen in einer Habitatfragmentierung .
E : Durch den Flaschenhalseffekt zwischen 1990 - 1998 wurden viele Baumgruppen “ getötet ” .
R : Der Flaschenhalseffekt ( bsp. ein Holzwurm oder Krankheit oder der Mensch etc. ) hat viele Baumgruppen zwischen 1990 und 1998 ausgelöscht und sol die Habitatfragmentierung verursacht .
",C: Habitatfragmentierung verursacht einen Gründereffekt in Waldbäumen. E: Beim Gründereffekt werden Populationen voneinander getrennt (ISOLATION). In diesen sind weniger verschiedene Allele vorhanden (VERRINGERTE VARIABILITÄT). R: Durch zufällige (ZUFALL) ISOLATION von kleinen Teilen von Populationen (GRÜNDEREFFEKT) kann es zu neuen Populationen mit weniger verschiedenen Allelen/Genen (VERRINGERTE VARIABILITÄT) und daher abweichenden Merkmals- / Allelfrequenzen kommen (VERÄNDERTE MERKMALS- bzw. ALLELFREQUENZ).,"{""0"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen oder beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen  "", ""2"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen und beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen ""}",0
4111_bio_5.5,4111,bio_5.5,"Aufgabe: Formuliere nun eine oder mehrere Hypothesen zu euren gemeinsamen Fragen. Erinnere dich, was du bisher schon zur Evolutionsbiologie weißt!","Die männlichen Guppys sind bunter , damit sie den Frauen besser gefallen und diese die männlichen Guppys attraktiv finden .
","Die Flecken werden auf dem groben Untergrund mit Barschen größer, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind . Die Flecken werden auf dem feinen Untergrund mit Barschen kleiner, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind. Die Fleckenzahl sinkt auf dem groben Untergrund mit Barschen, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind. Die Fleckenzahl sinkt auf dem feinen Untergrund mit Barschen, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind. Ohne Barsch werden die Flecken auffälliger (größer auf feinem Kies, kleiner auf grobem Kies; Fleckenanzahl steigt auf beiden Untergründen), da auffällige Männchen bei der Paarung von den Weibchen bevorzugt werden.  (Hinweis: Nicht zu erwarten wenn sexuelle Selektion nicht im Vorfeld bekannt ist!)","{""0"": ""Die Schüler:innen formulieren keine konkrete Hypothese mit Bezug auf das Material."", ""1"": ""Die Schüler:innen formulieren eine  konkrete Hypothese mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen oder Geschlechtern."", ""2"": ""Die Schüler:innen formulieren mindestens zwei konkrete Hypothesen mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen und Geschlechtern.""}",1
1119_bio_3.3,1119,bio_3.3,"Aufgabe: Schau dir deine Hypothesen noch einmal an. Entscheide dich nun, sie anzunehmen oder zu verwerfen. Schreibe auf Grundlage einer deiner Hypothesen (oder einer neuen Vermutung) eine Erklärung für die innerartlichen Variation bei Stadttauben. Benutze dazu das CER-Schema! Tipp: Deine Hypothese oder Vermutung ist schon dein Claim!","Warum sehen Tauben unterschiedlich aus ?
( Variabilität ) Claim : Die zufällige Kombination der Allele verleiht den Tauben ihr unterschiedliches Aussehen .
Evidence : Bei der Befruchtung ( der neu Kombination der Allele ) werden die Allele zufällig kombiniert und die Tiere sehen anschließend gleich aus .
Reasoning : Bei der Befruchtung werden die Allele zufällig kombiniert und deshalb sehen die Tauben unterschiedlich aus .
",Wie entsteht innerartliche Variation bei Stadttauben? C: Rekombination verursacht phänotypische Variation. E: Auch bei konstantem Genpool treten durch die Kombination von Gameten bei der Befruchtung neue Allelkombinationen auf. R: Durch die bei der Rekombination entstandenen neuen Allelkombinationen kommt auch bei konstantem Genpool zur Ausprägung neuer Merkmalskombinationen (phänotypische innerartliche Variation).,"{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) oder erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation "", ""2"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) und erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation""}",2
16128_bio_5.3,16128,bio_5.3,Aufgabe: Kannst du aus dem obigen Text eine oder mehrere konkrete Forschungsfragen ableiten? Trage sie hier in das Textfeld ein.,"Inwiefern passen sich Guppys an ihre Umgebung an und was hat ihre Umgebung mit ihrem Muster und ihrer Farbe zu tun .
",Wie hängt die Fleckengröße der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckengröße der Männchen mit dem Vorhandensein von Räubern zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Vorhandensein von Räubern zusammen? ...,"{""0"": ""Die Schüler:innen formulieren keine konkrete wissenschaftliche Forschungsfrage mit Bezug auf das Material."", ""1"": ""Die Schüler:innen formulieren eine  konkrete wissenschaftliche Forschungsfrage mit Bezug auf Variation zwischen Individuen/Lebensräumen oder Geschlechtern."", ""2"": ""Die Schüler:innen formulieren mindestens zwei konkrete wissenschaftliche Forschungsfragen mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen und Geschlechtern.""}",0
7114_bio_6.3.1,7114,bio_6.3.1,"Aufgabe: Beantworte jeweils eine der wissenschaftlichen Fragen aus der ersten Stunde mit einer Erklärung, die auf dem Konzept der (1) Natürlichen Selektion (2) Sexuellen Selektion (3) Mutation beruht. Benutze dazu das CER-Schema! ","hilft die Musterung der schwanflosse zur Tarnung bzw. Verteiidigung ?
C : JaE : Individuen miit einer dem Untergrund entsprechenden Anpassung haben am häufigsten bzw. längsten überlebtR : die Musterung der Schwanflossenläst den Fisch auf dem Untergrund unkenntlicher wirken , weshalb er vor Fressfeinden geschützt ist .
Desto besser das Muster also an den UNtergrund angepasst ist , desto besser die Tarnung , also Verteidigung
","C: Unterschiedliche Merkmalsausprägungen auf unterschiedlichem Untergrund entstehen durch Nat. Selektion. E: Einige Guppys sind auf dem jeweiligen Untergrund besser sichtbar (VARIATION).  Wenn Barsche dabei sind, gibt es nach einigen Generationen gibt es mehr von den Guppys, die schlechter sichtbar sind (oder weniger von denen, die besser sichtbar sind) (VERÄNDERTE MERKMALSFREQUENZ). R: Die Guppys, die schlechter sichtbar sind (VARIATION), werden weniger häufig von den Barschen gefressen (UNTERSCH. ÜBERLEBENSCHANCEN) und können sich häufiger fortpflanzen (UNTERSCH. FORTPFLANZUNGSERFOLG). Sie können ihre Gene häufiger an die nächste Generation weitergeben (VERERBUNG), wodurch die schlechter sichtbaren Muster häufiger werden (VERÄNDERTE ALLELFREQUENZ).","{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation  und/oder  das Auftreten verschiedener Merkmalsfrequenzen ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt ein oder zwei der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ]."", ""2"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt drei bis fünf der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ].""}",1
16126_bio_6.3.1,16126,bio_6.3.1,"Aufgabe: Beantworte jeweils eine der wissenschaftlichen Fragen aus der ersten Stunde mit einer Erklärung, die auf dem Konzept der (1) Natürlichen Selektion (2) Sexuellen Selektion (3) Mutation beruht. Benutze dazu das CER-Schema! ","Schrecken auffällige Schwanzflossenfarben Fressfeinde ab ?
C : Auffälige Schwanzflossen schrecken keine Fressfeinde ab .
E : Dank ihrer Färbung sind die auf dem Flussboden schlecht su erkennnen .
R : Durch natürlichen Fressfeinde haben Guppys eine auf dem Flussboden schlecht erkennbare Färbung .
Dies geschah durch die Natürliche Selektion .
Da alle Fisch mit bunter Färbung aufgefressen wurde , wobei praktisch nur noch eine Färbung geblieben ist .
Gibt es keine richtige Wahl beim vermehren .
","C: Unterschiedliche Merkmalsausprägungen auf unterschiedlichem Untergrund entstehen durch Nat. Selektion. E: Einige Guppys sind auf dem jeweiligen Untergrund besser sichtbar (VARIATION).  Wenn Barsche dabei sind, gibt es nach einigen Generationen gibt es mehr von den Guppys, die schlechter sichtbar sind (oder weniger von denen, die besser sichtbar sind) (VERÄNDERTE MERKMALSFREQUENZ). R: Die Guppys, die schlechter sichtbar sind (VARIATION), werden weniger häufig von den Barschen gefressen (UNTERSCH. ÜBERLEBENSCHANCEN) und können sich häufiger fortpflanzen (UNTERSCH. FORTPFLANZUNGSERFOLG). Sie können ihre Gene häufiger an die nächste Generation weitergeben (VERERBUNG), wodurch die schlechter sichtbaren Muster häufiger werden (VERÄNDERTE ALLELFREQUENZ).","{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation  und/oder  das Auftreten verschiedener Merkmalsfrequenzen ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt ein oder zwei der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ]."", ""2"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt drei bis fünf der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ].""}",1
1119_bio_2.2,1119,bio_2.2,Aufgabe: Sammle zusammen mit einem Partner äußere Merkmale der Stadttauben und unterscheide diese in Gemeinsamkeiten und Unterschiede zwischen den Individuen. Nutze dazu die vorgegebene Tabelle.Beispiele:    Alle Tauben haben zwei Augen (Gemeinsamkeit).    Eine der Tauben hat einen besonders großen Kopf (Unterschied).,"Merkmale der Stadttauben Unterschiede Gemeinsamkeiten verschiedene Farben des Gefieders Alle einen weißen Rand um den Schnabel Unterschiedliche Größe der Flügel rot / Orange farbene Füße Unterschiedliche Körpergrößen Schnabel ist gelblich pickend Bewegung Skelett grundgröße
","Unterschiede: Gefiederfarbe, Musterung der Flügel, Musterung am KopfGemeinsamkeiten: Flügel, Körperform, Schnabelform, Gefieder, Augen, Schnabel","{""0"": ""Jeweils weniger als zwei korrekte und relevante Gemeinsamkeiten oder Unterschiede werden genannt."", ""1"": ""Mindestens zwei korrekte und relevante Gemeinsamkeiten oder mindestens zwei korrekte Unterschiede werden genannt."", ""2"": ""Jeweils mindestens zwei korrekte und relevante Gemeinsamkeiten und Unterschiede werden genannt.""}",2
222101_bio_7.4,222101,bio_7.4,Aufgabe: Welchen evolutiven Prozess verursacht Habitatfragmentierung in Baumbeständen? Schreibe eine Erklärung nach dem CER-Schema! ,"Gründereffekt Populationen werden begrenzt
",C: Habitatfragmentierung verursacht einen Gründereffekt in Waldbäumen. E: Beim Gründereffekt werden Populationen voneinander getrennt (ISOLATION). In diesen sind weniger verschiedene Allele vorhanden (VERRINGERTE VARIABILITÄT). R: Durch zufällige (ZUFALL) ISOLATION von kleinen Teilen von Populationen (GRÜNDEREFFEKT) kann es zu neuen Populationen mit weniger verschiedenen Allelen/Genen (VERRINGERTE VARIABILITÄT) und daher abweichenden Merkmals- / Allelfrequenzen kommen (VERÄNDERTE MERKMALS- bzw. ALLELFREQUENZ).,"{""0"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen oder beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen  "", ""2"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen und beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen ""}",0
